MMSI,Name,category,scene,timestamp_utc,sequence_index,observation_count,ais_lat,ais_lon,kalman_lat,kalman_lon,sog,cog,kalman_est_sog,kalman_est_cog,trajectory_point_source
574000180,,Cargo,S1A_IW_GRDH_1SDV_20260207T223330_20260207T223355_063119_07EC28_B5F7,2026-02-07T22:33:30.000Z,1,1,-5.76,106.95999908,-5.76,106.95999908,5.908491,203.855205,5.908491,203.855205,kalman_est_lat_lon_from_AIS_position_updates
574000870,PHU DAT 88,Cargo,S1A_IW_GRDH_1SDV_20260207T223125_20260207T223150_063119_07EC28_CF59,2026-02-07T22:31:25.000Z,1,1,2.14,109.44000244,2.14,109.44000244,8.421180,94.085868,8.42118,94.085868,kalman_est_lat_lon_from_AIS_position_updates
574001800,STAR 62,Cargo,S1A_IW_GRDH_1SDV_20260303T223214_20260303T223239_063469_07F964_7A45,2026-03-03T22:32:14.000Z,1,1,-0.95,106.87000275,-0.95,106.87000275,10.211307,178.315178,10.211307,178.315178,kalman_est_lat_lon_from_AIS_position_updates
574013029,TAN BINH 129,Cargo,S1A_IW_GRDH_1SDV_20260201T214233_20260201T214258_063031_07E8E6_DE84,2026-02-01T21:42:33.000Z,1,1,1.27,119.19999695,1.27,119.19999695,6.845649,195.254685,6.845649,195.254685,kalman_est_lat_lon_from_AIS_position_updates
574492000,HOANG PHUONG STAR,Cargo,S1A_IW_GRDH_1SDV_20260205T224735_20260205T224800_063090_07EB0F_B181,2026-02-05T22:47:35.000Z,1,1,3.65,105.37000275,3.65,105.37000275,7.02597,19.946058,7.02597,19.946058,kalman_est_lat_lon_from_AIS_position_updates
636014577,SETY,Cargo,S1A_IW_GRDH_1SDV_20260201T214233_20260201T214258_063031_07E8E6_DE84,2026-02-01T21:42:33.000Z,1,1,0.22,119.12999725,0.22,119.12999725,26.884342,209.427823,26.884342,209.427823,kalman_est_lat_lon_from_AIS_position_updates
636015916,MAGDALENA OLDENDORFF,Cargo,S1A_IW_GRDH_1SDV_20260201T214323_20260201T214348_063031_07E8E6_F802,2026-02-01T21:43:23.000Z,1,1,-2.35,118.69000244,-2.35,118.69000244,20.970382,193.228848,20.970382,193.228848,kalman_est_lat_lon_from_AIS_position_updates
636016676,HBIS,Cargo,S1A_IW_GRDH_1SDV_20260201T214208_20260201T214233_063031_07E8E6_8878,2026-02-01T21:42:08.000Z,1,1,2.68,119.66999817,2.68,119.66999817,17.111554,0.000000,17.111554,0,kalman_est_lat_lon_from_AIS_position_updates
636018336,MOUNT GILBOA,Cargo,S1A_IW_GRDH_1SDV_20260201T214233_20260201T214258_063031_07E8E6_DE84,2026-02-01T21:42:33.000Z,1,1,-0.04,119.09999847,-0.04,119.09999847,19.556968,197.878532,19.556968,197.878532,kalman_est_lat_lon_from_AIS_position_updates
636018975,,Cargo,S1A_IW_GRDH_1SDV_20260201T214258_20260201T214323_063031_07E8E6_6469,2026-02-01T21:42:58.000Z,1,1,-1.08,118.87000275,-1.08,118.87000275,10.364544,190.005846,10.364544,190.005846,kalman_est_lat_lon_from_AIS_position_updates
636019509,MOUNT ALBERTA,Cargo,S1A_IW_GRDH_1SDV_20260201T214258_20260201T214323_063031_07E8E6_6469,2026-02-01T21:42:58.000Z,1,1,-1.22,118.76999664,-1.22,118.76999664,12.245836,191.307695,12.245836,191.307695,kalman_est_lat_lon_from_AIS_position_updates
636019952,J MARE,Cargo,S1A_IW_GRDH_1SDV_20260210T211647_20260210T211716_063162_07EDB8_EEBD,2026-02-10T21:16:47.000Z,1,1,4.43,127.26000214,4.43,127.26000214,1.339561,296.629710,1.339561,296.62971,kalman_est_lat_lon_from_AIS_position_updates
636020406,HG BRISBANE,Cargo,S1A_IW_GRDH_1SDV_20260204T112550_20260204T112615_063069_07EA39_A586,2026-02-04T11:25:50.000Z,1,1,2,102.09999847,2,102.09999847,18.144780,124.226358,18.14478,124.226358,kalman_est_lat_lon_from_AIS_position_updates
636020478,TRUE CHAMPION,Cargo,S1A_IW_GRDH_1SDV_20260201T214208_20260201T214233_063031_07E8E6_8878,2026-02-01T21:42:08.000Z,1,1,-20,119,-20,119,0,224.8,0,0,kalman_est_lat_lon_from_AIS_position_updates
636020749,BERGE NANGA PARBAT,Cargo,S1A_IW_GRDH_1SDV_20260201T214208_20260201T214233_063031_07E8E6_8878,2026-02-01T21:42:08.000Z,1,1,3.23,119.63999939,3.23,119.63999939,20.413784,0.000000,20.413784,0,kalman_est_lat_lon_from_AIS_position_updates
636020790,MSXT ECHO,Cargo,S1A_IW_GRDH_1SDV_20260201T214208_20260201T214233_063031_07E8E6_8878,2026-02-01T21:42:08.000Z,1,1,2.06,119.52999878,2.06,119.52999878,13.861358,4.965726,13.861358,4.965726,kalman_est_lat_lon_from_AIS_position_updates
636020969,MOUNT LOGAN,Cargo,S1A_IW_GRDH_1SDV_20260201T214323_20260201T214348_063031_07E8E6_F802,2026-02-01T21:43:23.000Z,1,1,-2.62,118.45999908,-2.62,118.45999908,17.422090,181.973300,17.42209,181.9733,kalman_est_lat_lon_from_AIS_position_updates
636021286,MOUNT BROAD PEAK,Cargo,S1A_IW_GRDH_1SDV_20260201T214258_20260201T214323_063031_07E8E6_6469,2026-02-01T21:42:58.000Z,1,1,-0.12,118.94000244,-0.12,118.94000244,12.835208,10.784543,12.835208,10.784543,kalman_est_lat_lon_from_AIS_position_updates
636021334,CHAILEASE BRIGHT,Cargo,S1A_IW_GRDH_1SDV_20260201T214208_20260201T214233_063031_07E8E6_8878,2026-02-01T21:42:08.000Z,1,1,1.8,119.31999969,1.8,119.31999969,12.067913,185.706857,12.067913,185.706857,kalman_est_lat_lon_from_AIS_position_updates
636021485,MOUNT ARARAT,Cargo,S1A_IW_GRDH_1SDV_20260201T214233_20260201T214258_063031_07E8E6_DE84,2026-02-01T21:42:33.000Z,1,1,0.43,119.38999939,0.43,119.38999939,7.426578,14.035320,7.426578,14.03532,kalman_est_lat_lon_from_AIS_position_updates
636021825,YUNAGI,Cargo,S1A_IW_GRDH_1SDV_20260201T214258_20260201T214323_063031_07E8E6_6469,2026-02-01T21:42:58.000Z,1,1,-1.13,119,-1.13,119,10.364521,10.005698,10.364521,10.005698,kalman_est_lat_lon_from_AIS_position_updates
636022506,MOUNT ANETO,Cargo,S1A_IW_GRDH_1SDV_20260201T214233_20260201T214258_063031_07E8E6_DE84,2026-02-01T21:42:33.000Z,1,1,-0.02,119.09999847,-0.02,119.09999847,25.670417,190.784639,25.670417,190.784639,kalman_est_lat_lon_from_AIS_position_updates
636022823,SDM BEIHAI,Cargo,S1A_IW_GRDH_1SDV_20260201T232040_20260201T232103_063032_07E8EF_DA7C,2026-02-01T23:20:40.000Z,1,1,2.45,95.63999939,2.45,95.63999939,1.697614,135.019440,1.697614,135.01944,kalman_est_lat_lon_from_AIS_position_updates
636024602,BH LIBRA,Cargo,S1A_IW_GRDH_1SDV_20260201T214348_20260201T214413_063031_07E8E6_AD4A,2026-02-01T21:43:48.000Z,1,1,-3.51,118.29000092,-3.51,118.29000092,3.841732,218.607512,3.841732,218.607512,kalman_est_lat_lon_from_AIS_position_updates
636024870,MARIA D,Cargo,S1A_IW_GRDH_1SDV_20260201T214323_20260201T214348_063031_07E8E6_F802,2026-02-01T21:43:23.000Z,1,1,-1.71,118.83999634,-1.71,118.83999634,3.797058,18.424443,3.797058,18.424443,kalman_est_lat_lon_from_AIS_position_updates
636024874,PISCES HONOR,Cargo,S1A_IW_GRDH_1SDV_20260201T214208_20260201T214233_063031_07E8E6_8878,2026-02-01T21:42:08.000Z,1,1,2.79,119.63999939,2.79,119.63999939,15.610540,0.000000,15.61054,0,kalman_est_lat_lon_from_AIS_position_updates
636093091,BBC URANUS,Cargo,S1A_IW_GRDH_1SDV_20260208T105032_20260208T105058_063126_07EC76_8C3E,2026-02-08T10:50:32.000Z,1,1,-6.27,113.91999817,-6.27,113.91999817,15.092193,123.856788,15.092193,123.856788,kalman_est_lat_lon_from_AIS_position_updates
