scene,scene_time_utc,MMSI,Name,Ship_Type,gfw_shiptype,Center_latitude,Center_longitude,Sog,Cog,AIS_Latitude,AIS_Longitude,sar_ais_distance_km,sar_projected_distance_km,sar_kalman_est_distance_km,AIS_update_time_gap_hours,ais_position_time_gap_hours,kalman_dt_hours,kalman_pred_residual_m,kalman_mmsi_observation_count,patch_rgb_vv_actual_file,patch_rgb_vh_actual_file,source_file,candidate_type,score,rule,evidence,neighbor_mmsi,neighbor_distance_km,neighbor_sog,timestamp_start,timestamp_end,gear_label,gear_probability,godark_probability,godark_label,spoofing_probability,spoofing_label,transshipment_probability,transshipment_label,transshipment_event_id,model_source,inference_status,yolo_class,yolo_confidence,yolo_bbox,yolo_image_name,yolo_source,yolo_patch_key,ai_gear_label,ai_gear_probability,ai_godark_probability,ai_spoofing_probability,ai_transshipment_probability,hybrid_status,ai_source,Center_x,Center_y,patch,patch_cal,category,Head_x,Head_y,Tail_x,Tail_y,UpperLeft_x,UpperLeft_y,LowerRight_x,LowerRight_y,Manual_Length,North_Direction,Chip_Direction,Incidence,Elevation,Slant_Range_Time,Nav_Status,Rot,Projected_Latitude,Projected_Longitude,True_Head,AIS_Length,AIS_Width,Draught,Length_overall,Breadth_extreme,Elaborated_type,Gross_tonnage,Deadweight,patch_vv_label,patch_vh_label,patch_vv_actual_file,patch_vh_actual_file,patch_cal_vv_label,patch_cal_vh_label,patch_cal_vv_actual_file,patch_cal_vh_actual_file,patch_uint8_vv_label,patch_uint8_vh_label,patch_uint8_vv_actual_file,patch_uint8_vh_actual_file,patch_rgb_vv_label,patch_rgb_vh_label,polarization_vv,polarization_vh,main_polarization,available_polarizations,gfw_lookup_status,gfw_total,gfw_vessel_id,gfw_ssvid,gfw_name,gfw_flag,gfw_callsign,gfw_imo,gfw_shiptype_source,gfw_geartype,gfw_geartype_source,gfw_self_period_from,gfw_self_period_to,gfw_registry_match,gfw_registry_ssvid,gfw_registry_name,gfw_registry_flag,gfw_registry_imo,gfw_registry_length_m,gfw_registry_width_m,gfw_registry_draught_m,gfw_registry_tonnage_gt,gfw_registry_deadweight,gfw_error,head_tail_status,head_tail_method,head_tail_confidence,head_tail_pixel_resolution_m,head_tail_length_pixels,sar_axis_bearing_mod180,sar_axis_elongation,sar_axis_component_area,sar_axis_threshold_percentile,sar_axis_consistency_deg,ais_motion_bearing,ais_motion_distance_km,ais_before_timestamp,ais_after_timestamp,ais_before_lat,ais_before_lon,ais_after_lat,ais_after_lon,ais_nearest_scene_distance_km,axis_ais_angle_difference_deg,head_tail_error,head_tail_pass2_status,head_tail_pass2_error,head_tail_axis_source,head_tail_vv_axis_bearing_mod180,head_tail_vh_axis_bearing_mod180,head_tail_cross_pol_difference_deg,gfw_sar_bearing_status,gfw_sar_bearing,gfw_sar_bearing_feature_id,gfw_sar_bearing_timestamp,gfw_sar_bearing_match_distance_m,gfw_sar_bearing_existing_head_difference_deg,gfw_sar_bearing_error,gfw_dataset,gfw_registry_tonnage_gt_source,gfw_registry_deadweight_source,IMO,GT,DWT,IMO_source,GT_source,DWT_source,UpperLeft_LowerRight_status,UpperLeft_LowerRight_source,IMO_source_url,GT_source_url,vesselfinder_gt,vesselfinder_imo,vesselfinder_mmsi,vesselfinder_name,vesselfinder_source_url,vesselfinder_gt_status,vesselfinder_imo_status,boat_agent_imo,boat_agent_gt,boat_agent_name,boat_agent_source_url,boat_agent_imo_status,DWT_source_url,shipxplorer_imo,shipxplorer_gt,shipxplorer_dwt,shipxplorer_name,shipxplorer_source_url,shipxplorer_status,patch_size,source_dataset,Name_source,Length_overall_source,Length_overall_source_url,AIS_update_status,AIS_update_source_kind,AIS_update_source_dataset,AIS_update_source_file,AIS_update_source_cache,AIS_update_datetime,AIS_update_note,SOG_COG_method,AIS_update_candidate_gfw_vessel_id,AIS_update_candidate_name,AIS_update_candidate_match_note,AIS_update_center_distance_km,AIS_update_source_url,AIS_update_fetch_time_utc,Sog_original,Cog_original,sog_cog_status,sog_cog_source,sog_cog_source_fields,sog_cog_formula,sog_cog_scene_timestamp_utc,sog_cog_distance_km,sog_cog_time_hours,AIS_Latitude_original,AIS_Longitude_original,ais_position_status,ais_position_source,ais_position_source_fields,ais_position_formula,ais_position_scene_timestamp_utc,ais_position_interpolation_ratio,Sog_before_ais_latlon_formula,Cog_before_ais_latlon_formula,ais_latlon_formula_status,ais_latlon_formula_source,ais_latlon_formula_note,ais_latlon_formula_neighbor_scene,ais_latlon_formula_time_gap_hours,ais_latlon_formula_distance_km,SOG_calc,COG_calc,distance_m,delta_time_s,gfw_live_track_window_days,gfw_live_track_point_count,gfw_live_track_nearest_time,gfw_live_track_nearest_minutes,kalman_status,kalman_note,kalman_scene_timestamp_utc,kalman_sequence_index,kalman_position_measurement_source,kalman_velocity_measurement_used,kalman_velocity_measurement_source,kalman_pred_lat,kalman_pred_lon,kalman_est_lat,kalman_est_lon,kalman_est_sog,kalman_est_cog,kalman_est_position_sigma_m,kalman_est_velocity_sigma_mps,kalman_model,kalman_process_acceleration_sigma_mps2,kalman_position_measurement_sigma_m,kalman_velocity_measurement_sigma_mps
S1A_IW_GRDH_1SDV_20260201T214348_20260201T214413_063031_07E8E6_AD4A,2026-02-01T21:43:48Z,636024602,BH LIBRA,CARGO,CARGO,-3.4562854089589963,118.33205199959062,3.841732,218.607512,-3.51,118.29000091552734,7.580066579445424,,7.580066273788317,0.27,,,,1,Cargo_x4508_y5356.png,Cargo_x4508_y5356_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.636,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 7.58 km with time gap 0.27 h,,,,2026-02-01T21:43:48Z,2026-02-01T21:43:48Z,,,,,,,,,,FINAL_4_PIPELINE_MODELS.h5,gear=not_available;godark=not_available;spoofing=not_available;transshipment=not_available,Cargo,0.6726711392402649,"27.325841903686523,36.00237274169922,79.87464141845703,89.092041015625",Cargo_x4508_y5356_vv_vh_rgb.png,RUNYOLO_FINALBISMILLAH/predictions_nms045/YOLOV12N_E150/predictions.csv,cargo_x4508_y5356,,,,,,not_available,FINAL_4_PIPELINE_MODELS.h5 + RUNYOLO_FINALBISMILLAH/predictions_nms045/YOLOV12N_E150/predictions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1A_IW_GRDH_1SDV_20260208T105032_20260208T105058_063126_07EC76_8C3E,2026-02-08T10:50:32Z,636093091,BBC URANUS,CARGO,CARGO,-6.237743464362847,113.8602348899495,15.092193,123.856788,-6.27,113.91999816894533,7.516779261627814,,7.516779364076657,0.157778,,,,1,Cargo_x24160_y14067.png,Cargo_x24160_y14067_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.6339,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 7.52 km with time gap 0.16 h,,,,2026-02-08T10:50:32Z,2026-02-08T10:50:32Z,,,,,,,,,,FINAL_4_PIPELINE_MODELS.h5,gear=not_available;godark=not_available;spoofing=not_available;transshipment=not_available,,,,,,,,,,,,not_available,FINAL_4_PIPELINE_MODELS.h5 + hasilyolov12n/predictions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1A_IW_GRDH_1SDV_20260201T214323_20260201T214348_063031_07E8E6_F802,2026-02-01T21:43:23Z,351237000,KM HAKATA,CARGO,CARGO,-2.3637040329622563,118.64164051837376,3.0614,191.302369,-2.43,118.62999725341795,7.484415007986622,,7.4844150736153265,0.276944,,,,1,Cargo_x4353_y9932.png,Cargo_x4353_y9932_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.6328,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 7.48 km with time gap 0.28 h,,,,2026-02-01T21:43:23Z,2026-02-01T21:43:23Z,,,,,,,,,,FINAL_4_PIPELINE_MODELS.h5,gear=not_available;godark=not_available;spoofing=not_available;transshipment=not_available,,,,,,,,,,,,not_available,FINAL_4_PIPELINE_MODELS.h5 + hasilyolov12n/predictions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1A_IW_GRDH_1SDV_20260201T214208_20260201T214233_063031_07E8E6_8878,2026-02-01T21:42:08Z,352002718,LOWLANDS FIDELITY,CARGO,CARGO,2.2576130794968337,121.17751980147798,1.697747,224.984997,2.21,121.12999725341795,7.477376603120009,,7.477376871300555,0.297778,,,,1,Cargo_x21878_y8872.png,Cargo_x21878_y8872_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.6326,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 7.48 km with time gap 0.30 h,,,,2026-02-01T21:42:08Z,2026-02-01T21:42:08Z,,,,,,,,,,FINAL_4_PIPELINE_MODELS.h5,gear=not_available;godark=not_available;spoofing=not_available;transshipment=not_available,,,,,,,,,,,,not_available,FINAL_4_PIPELINE_MODELS.h5 + hasilyolov12n/predictions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1A_IW_GRDH_1SDV_20260201T214258_20260201T214323_063031_07E8E6_6469,2026-02-01T21:42:58Z,636019509,MOUNT ALBERTA,CARGO,CARGO,-1.154767503048992,118.77977406946329,12.245836,191.307695,-1.22,118.7699966430664,7.334523635922356,,7.334523686442742,0.283889,,,,1,Cargo_x2304_y13250.png,Cargo_x2304_y13250_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.6278,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 7.33 km with time gap 0.28 h,,,,2026-02-01T21:42:58Z,2026-02-01T21:42:58Z,,,,,,,,,,FINAL_4_PIPELINE_MODELS.h5,gear=not_available;godark=not_available;spoofing=not_available;transshipment=not_available,,,,,,,,,,,,not_available,FINAL_4_PIPELINE_MODELS.h5 + hasilyolov12n/predictions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1A_IW_GRDH_1SDV_20260305T203833_20260305T203858_063497_07FA75_313F,2026-03-05T20:38:33Z,525401150,BINAMA 5,OTHER,OTHER,-6.224533422036006,135.1280280887062,0.608583,350.596392,-6.16,135.13999938964844,7.296809907519362,,7.296809914568186,1.6425,,,,1,Fishing112_Fishing_x13857_y11819.png,Fishing112_Fishing_x13857_y11819_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.6266,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 7.30 km with time gap 1.64 h,,,,2026-03-05T20:38:33Z,2026-03-05T20:38:33Z,,,,,,,,,,FINAL_4_PIPELINE_MODELS.h5,gear=not_available;godark=not_available;spoofing=not_available;transshipment=not_available,,,,,,,,,,,,not_available,FINAL_4_PIPELINE_MODELS.h5 + hasilyolov12n/predictions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1A_IW_GRDH_1SDV_20260209T113424_20260209T113449_063142_07ECFF_153E,2026-02-09T11:34:24Z,525129128,KM USAHA BARU SUKSES,FISHING,FISHING,4.053380767114839,99.43221731051382,3.498614,149.098604,4.0,99.47000122070312,7.266145813668759,,7.266145768684619,0.426667,,,,2,Fishing100_Fishing_x1584_y9152.png,Fishing100_Fishing_x1584_y9152_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.6255,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 7.27 km with time gap 0.43 h,,,,2026-02-09T11:34:24Z,2026-02-09T11:34:24Z,,,,,,,,,,FINAL_4_PIPELINE_MODELS.h5,gear=not_available;godark=not_available;spoofing=not_available;transshipment=not_available,,,,,,,,,,,,not_available,FINAL_4_PIPELINE_MODELS.h5 + hasilyolov12n/predictions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1A_IW_GRDH_1SDV_20260201T214233_20260201T214258_063031_07E8E6_DE84,2026-02-01T21:42:33Z,538002322,SM GOSEONG,CARGO,CARGO,0.7937649020914862,119.29369191976542,4.245518,188.131168,0.73,119.27999877929688,7.251958370658772,,7.251958354246286,0.290833,,,,1,Cargo_x4427_y8358.png,Cargo_x4427_y8358_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.6251,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 7.25 km with time gap 0.29 h,,,,2026-02-01T21:42:33Z,2026-02-01T21:42:33Z,,,,,,,,,,FINAL_4_PIPELINE_MODELS.h5,gear=not_available;godark=not_available;spoofing=not_available;transshipment=not_available,,,,,,,,,,,,not_available,FINAL_4_PIPELINE_MODELS.h5 + hasilyolov12n/predictions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1A_IW_GRDH_1SDV_20260201T214438_20260201T214503_063031_07E8E6_FA44,2026-02-01T21:44:38Z,525400013,KM.MITRA NUSANTARA,CARGO,CARGO,-6.241261333698351,118.59285613417131,5.265056,73.309594,-6.26,118.52999877929688,7.253591343143211,,7.253591268699597,0.743889,,,,1,Cargo_x14754_y2847.png,Cargo_x14754_y2847_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.6251,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 7.25 km with time gap 0.74 h,,,,2026-02-01T21:44:38Z,2026-02-01T21:44:38Z,,,,,,,,,,FINAL_4_PIPELINE_MODELS.h5,gear=not_available;godark=not_available;spoofing=not_available;transshipment=not_available,Fishing,0.3691849112510681,"46.962249755859375,47.284027099609375,76.0171127319336,76.51300811767578",Cargo_x14754_y2847_vv_vh_rgb.png,RUNYOLO_FINALBISMILLAH/predictions_nms045/YOLOV12N_E150/predictions.csv,cargo_x14754_y2847,,,,,,not_available,FINAL_4_PIPELINE_MODELS.h5 + RUNYOLO_FINALBISMILLAH/predictions_nms045/YOLOV12N_E150/predictions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1A_IW_GRDH_1SDV_20260210T211856_20260210T211921_063162_07EDB8_2BA9,2026-02-10T21:18:56Z,477131200,PACIFIC GRACE,CARGO,CARGO,-3.7449540494819527,125.6522035507531,15.622033,182.197525,-3.81,125.6500015258789,7.236915093299904,,7.236915077862916,0.315556,,,,1,Cargo_x16175_y15304.png,Cargo_x16175_y15304_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.6246,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 7.24 km with time gap 0.32 h,,,,2026-02-10T21:18:56Z,2026-02-10T21:18:56Z,,,,,,,,,,FINAL_4_PIPELINE_MODELS.h5,gear=not_available;godark=not_available;spoofing=not_available;transshipment=not_available,,,,,,,,,,,,not_available,FINAL_4_PIPELINE_MODELS.h5 + hasilyolov12n/predictions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1A_IW_GRDH_1SDV_20260203T212745_20260203T212810_063060_07E9F3_7690,2026-02-03T21:27:45Z,525801611,TONASA LINES XXUI,CARGO,CARGO,-4.91876992316182,122.03745901696269,16.599094,244.264269,-4.9,122.0999984741211,7.23609905494745,,7.236098617787376,0.4625,,,,1,Cargo_x3620_y4932.png,Cargo_x3620_y4932_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.6245,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 7.24 km with time gap 0.46 h,,,,2026-02-03T21:27:45Z,2026-02-03T21:27:45Z,,,,,,,,,,FINAL_4_PIPELINE_MODELS.h5,gear=not_available;godark=not_available;spoofing=not_available;transshipment=not_available,,,,,,,,,,,,not_available,FINAL_4_PIPELINE_MODELS.h5 + hasilyolov12n/predictions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1A_IW_GRDH_1SDV_20260304T105031_20260304T105057_063476_07F9B1_4C2C,2026-03-04T10:50:31Z,525901071,ARCHIE PUTRA 03,CARGO,CARGO,-6.5557731828718415,112.10756933742005,4.671376,230.007381,-6.6,112.05999756,7.197155074786616,,7.197155074786616,0.158056,,,,1,Cargo_x4745_y17506_vv.png,Cargo_x4745_y17506_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.6232,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 7.20 km with time gap 0.16 h,,,,2026-03-04T10:50:31Z,2026-03-04T10:50:31Z,,,,,,,,,,FINAL_4_PIPELINE_MODELS.h5,gear=not_available;godark=not_available;spoofing=not_available;transshipment=not_available,,,,,,,,,,,,not_available,FINAL_4_PIPELINE_MODELS.h5 + hasilyolov12n/predictions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1A_IW_GRDH_1SDV_20260201T214348_20260201T214413_063031_07E8E6_AD4A,2026-02-01T21:43:48Z,352004927,NORSE STRIDE,CARGO,CARGO,-3.1834486470903887,118.52164342792148,3.002027,0.0,-3.12,118.5199966430664,7.057546153828274,,7.057546162648288,0.27,,,,1,Cargo_x6620_y2342.png,Cargo_x6620_y2342_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.6186,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 7.06 km with time gap 0.27 h,,,,2026-02-01T21:43:48Z,2026-02-01T21:43:48Z,,,,,,,,,,FINAL_4_PIPELINE_MODELS.h5,gear=not_available;godark=not_available;spoofing=not_available;transshipment=not_available,Cargo,0.607140064239502,"49.97105407714844,24.30952453613281,78.26858520507812,98.33073425292967",Cargo_x6620_y2342_vv_vh_rgb.png,RUNYOLO_FINALBISMILLAH/predictions_nms045/YOLOV12N_E150/predictions.csv,cargo_x6620_y2342,,,,,,not_available,FINAL_4_PIPELINE_MODELS.h5 + RUNYOLO_FINALBISMILLAH/predictions_nms045/YOLOV12N_E150/predictions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1A_IW_GRDH_1SDV_20260205T224735_20260205T224800_063090_07EB0F_B181,2026-02-05T22:47:35Z,574492000,HOANG PHUONG STAR,CARGO,CARGO,3.589454092896656,105.35102948792172,7.02597,19.946058,3.65,105.37000275,7.05397316119075,,7.05397316119075,0.206944,,,,1,Cargo_x25624_y8459_vv.png,Cargo_x25624_y8459_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.6185,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 7.05 km with time gap 0.21 h,,,,2026-02-05T22:47:35Z,2026-02-05T22:47:35Z,,,,,,,,,,FINAL_4_PIPELINE_MODELS.h5,gear=not_available;godark=not_available;spoofing=not_available;transshipment=not_available,,,,,,,,,,,,not_available,FINAL_4_PIPELINE_MODELS.h5 + hasilyolov12n/predictions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1A_IW_GRDH_1SDV_20260218T215157_20260218T215222_063279_07F220_ED26,2026-02-18T21:51:57Z,440099000,GLOBAL TALENT,FISHING,FISHING,-4.443658391921232,117.82617832173298,5.159792,35.460403,-4.39,117.86000061035156,7.046983792207838,,7.046983771468744,0.134167,,,,2,Fishing100_Fishing_x21146_y18387.png,Fishing100_Fishing_x21146_y18387_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.6182,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 7.05 km with time gap 0.13 h,,,,2026-02-18T21:51:57Z,2026-02-18T21:51:57Z,,,,,,,,,,FINAL_4_PIPELINE_MODELS.h5,gear=not_available;godark=not_available;spoofing=not_available;transshipment=not_available,Cargo,0.4058212339878082,"45.911109924316406,44.09173583984375,78.6745834350586,88.97531127929688",Fishing100_Fishing_x21146_y18387_vv_vh_rgb.png,RUNYOLO_FINALBISMILLAH/predictions_nms045/YOLOV12N_E150/predictions.csv,fishing100_fishing_x21146_y18387,,,,,,not_available,FINAL_4_PIPELINE_MODELS.h5 + RUNYOLO_FINALBISMILLAH/predictions_nms045/YOLOV12N_E150/predictions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1A_IW_GRDH_1SDV_20260201T214323_20260201T214348_063031_07E8E6_F802,2026-02-01T21:43:23Z,256556000,ALPHA HONESTY,CARGO,CARGO,-1.7289128622089631,118.78479367941549,3.061448,191.306904,-1.79,118.7699966430664,6.988842343783974,,6.9888424239813975,0.276944,,,,1,Cargo_x5953_y2915.png,Cargo_x5953_y2915_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.6163,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 6.99 km with time gap 0.28 h,,,,2026-02-01T21:43:23Z,2026-02-01T21:43:23Z,,,,,,,,,,FINAL_4_PIPELINE_MODELS.h5,gear=not_available;godark=not_available;spoofing=not_available;transshipment=not_available,,,,,,,,,,,,not_available,FINAL_4_PIPELINE_MODELS.h5 + hasilyolov12n/predictions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
